depth_mm,ROI,gpu,topas,gpu_SE,topas_SE,difference_percent,CI95_low_percent,CI95_high_percent
0.625,inner_field_peaks,3.1743833741369175e-10,3.1200369529174436e-10,6.900724961401998e-13,3.484115937134764e-13,1.7418518446923104,1.0797156822080918,2.4039880071765287
0.875,inner_field_peaks,3.167604888724728e-10,3.126026316589132e-10,6.824035566764065e-13,2.99071455952074e-13,1.3300774825518058,0.6756002464422433,1.9845547186613683
1.125,inner_field_peaks,3.162386579948789e-10,3.124703773531057e-10,6.238149254174182e-13,3.747650087073156e-13,1.2059641216853212,0.6035833743566776,1.808344869013965
1.375,inner_field_peaks,3.155521454466319e-10,3.1204260534757526e-10,5.679280139650452e-13,3.0259539914086985e-13,1.1246990119017308,0.5793042636282406,1.670093760175221
1.625,inner_field_peaks,3.1509351000589533e-10,3.1153716329700886e-10,6.428706070994283e-13,2.303833154526374e-13,1.1415481450911091,0.5175388900504744,1.765557400131744
1.875,inner_field_peaks,3.145870006365465e-10,3.109705487665505e-10,6.873331903698896e-13,1.9356059374852032e-13,1.1629563906744522,0.4857894922680068,1.8401232890808978
2.125,inner_field_peaks,3.139782997737605e-10,3.105014788803494e-10,8.071953433525649e-13,2.4886015105633716e-13,1.119743746776436,0.32717258190415094,1.9123149116487208
2.375,inner_field_peaks,3.135185045935299e-10,3.099891805772238e-10,8.006805965945514e-13,2.9531741776040257e-13,1.1385313544602482,0.3586074247257075,1.918455284194789
2.625,inner_field_peaks,3.1281957904759427e-10,3.095821430446556e-10,7.196778070486975e-13,3.138071011334073e-13,1.0457437793728541,0.3486260286415165,1.7428615301041919
2.875,inner_field_peaks,3.122353913407577e-10,3.0902608146147137e-10,7.497411215450708e-13,2.6115726881025353e-13,1.038523953741577,0.3037293856588974,1.7733185218242564
3.125,inner_field_peaks,3.1180701037502487e-10,3.0827520691566276e-10,7.261658567098827e-13,3.094485545967536e-13,1.1456657493472466,0.43879424201787576,1.8525372566766174
3.375,inner_field_peaks,3.114906768828137e-10,3.0783546769859693e-10,7.690763134341658e-13,3.1115944283416484e-13,1.1873905276553742,0.43623610600148416,1.9385449493092641
3.625,inner_field_peaks,3.1102637930256175e-10,3.0746978943759186e-10,7.678052195953233e-13,3.1398511411463173e-13,1.1567282338454943,0.406238141025375,1.9072183266656135
3.875,inner_field_peaks,3.1031485324252994e-10,3.069223992176429e-10,7.34977129595454e-13,2.615589716645325e-13,1.1053132757773643,0.38089630110131306,1.8297302504534156
4.125,inner_field_peaks,3.0975872491848454e-10,3.064825552749372e-10,8.188850896788405e-13,2.921868922887018e-13,1.0689579511657277,0.26077609708554594,1.8771398052459094
4.375,inner_field_peaks,3.092973212701241e-10,3.059571445994473e-10,9.355921658384578e-13,2.4965715330878964e-13,1.091713898379365,0.15217270241784722,2.031255094340883
4.625,inner_field_peaks,3.087746087176664e-10,3.053685157497324e-10,8.177554504577737e-13,2.2077773638704757e-13,1.1154041075817522,0.29312081574032545,1.937687399423179
4.875,inner_field_peaks,3.0826651682753655e-10,3.0509909399423876e-10,8.173389340218835e-13,1.968087813924418e-13,1.0381619924959784,0.2108600170682578,1.865463967923699
5.125,inner_field_peaks,3.0805255579145845e-10,3.0469071241575024e-10,8.024698319595258e-13,1.7358528615695714e-13,1.103362603032343,0.28616198599009846,1.9205632200745872
5.375,inner_field_peaks,3.0745163485335065e-10,3.0402701414084945e-10,8.719852385245762e-13,3.5839103755610745e-14,1.1264198749505239,0.21464566547850697,2.038194084422541
5.625,inner_field_peaks,3.068233496271526e-10,3.03674012363498e-10,8.870258673800075e-13,8.235830109340938e-14,1.0370782929837397,0.11247956946531992,1.9616770165021593
5.875,inner_field_peaks,3.065271754862539e-10,3.0319915969598427e-10,9.227421776840852e-13,2.1396298738073899e-13,1.0976335797258097,0.15617857351088066,2.0390885859407386
6.125,inner_field_peaks,3.0601597031551034e-10,3.026509482558194e-10,8.679469604219679e-13,2.2129137130945435e-13,1.1118491711602507,0.22869293849277478,1.9950054038277265
6.375,inner_field_peaks,3.0537783325545366e-10,3.0218641300320195e-10,8.957622190997227e-13,9.795747587564912e-14,1.0561097769203442,0.11967633012159984,1.9925432237190885
6.625,inner_field_peaks,3.0494451132600424e-10,3.01458875021447e-10,8.633710121825224e-13,2.413399384609949e-13,1.1562559915707427,0.2784679051470989,2.0340440779943862
6.875,inner_field_peaks,3.043488294786263e-10,3.0105914260382316e-10,7.378467849610348e-13,2.768430883554895e-13,1.0927045252142387,0.3532780359838875,1.83213101444459
7.125,inner_field_peaks,3.0388610465546236e-10,3.0068935650299813e-10,7.404956095373297e-13,2.8508213477709813e-13,1.0631397764264916,0.32105070683989534,1.8052288460130876
7.375,inner_field_peaks,3.035060809880259e-10,3.001652398512199e-10,6.59062652563512e-13,2.699063396418938e-13,1.1130006720504904,0.4531506747213648,1.7728506693796158
7.625,inner_field_peaks,3.029990847715132e-10,2.9982339275888724e-10,6.201402988194533e-13,2.0316993256054729e-13,1.0591875381717797,0.4306790791948004,1.6876959971487588
7.875,inner_field_peaks,3.025888942348127e-10,2.994263063020994e-10,6.110254114418554e-13,2.484163186972785e-13,1.0562157920495308,0.44275789035170376,1.6696736937473577
8.125,inner_field_peaks,3.0207187324669893e-10,2.9911833467742647e-10,5.38806714805014e-13,1.7749520865849605e-13,0.9874147542502154,0.44019347265238495,1.534636035848046
8.375,inner_field_peaks,3.0156181149804445e-10,2.986388014559291e-10,6.269193785826368e-13,1.9380286849918556e-13,0.9787777167149736,0.33881060903087534,1.6187448243990716
8.625,inner_field_peaks,3.0125220733038184e-10,2.9810434398314104e-10,6.352791316021697e-13,1.740863268198382e-13,1.0559602403575896,0.4020855727569165,1.7098349079582627
8.875,inner_field_peaks,3.0087613769116134e-10,2.974697104839245e-10,6.523356435124039e-13,2.4471658649241343e-13,1.1451341387650027,0.4835247530056296,1.806743524524376
9.125,inner_field_peaks,3.0042661485233966e-10,2.9727779279068375e-10,6.181244090560868e-13,2.274242821428463e-13,1.059218730096334,0.4312706183100482,1.6871668418826198
9.375,inner_field_peaks,3.0001848913611067e-10,2.9684978485152794e-10,5.106033029566962e-13,2.2103351046515963e-13,1.0674436857576186,0.5515234633771735,1.5833639081380635
9.625,inner_field_peaks,2.995739261196457e-10,2.9645621506300384e-10,6.641989660883404e-13,2.30488825954486e-13,1.0516598736104443,0.3729693729276856,1.730350374293203
9.875,inner_field_peaks,2.9913163215871253e-10,2.9604031102708714e-10,7.532951127778693e-13,2.5335532903110045e-13,1.0442230387139873,0.27210721292393575,1.8163388645040388
10.125,inner_field_peaks,2.98639018129667e-10,2.9554233111305034e-10,6.968275766274765e-13,2.823546806660929e-13,1.0477981292744465,0.3389033759052646,1.7566928826436283
10.375,inner_field_peaks,2.9827672412519696e-10,2.9513226135189625e-10,7.093358699267557e-13,3.597789841527373e-13,1.0654419001491222,0.34593086432951825,1.7849529359687262
10.625,inner_field_peaks,2.9785144600763863e-10,2.9482943800223225e-10,6.327698011097441e-13,3.6809016283127977e-13,1.0250021252570685,0.3791390845991556,1.6708651659149814
10.875,inner_field_peaks,2.974824381935297e-10,2.9449431354698707e-10,6.560012728584133e-13,2.771286897718309e-13,1.0146629354409908,0.34598160155353064,1.683344269328451
11.125,inner_field_peaks,2.9692148566883745e-10,2.9398374422003944e-10,5.834950915684586e-13,3.1905549745658954e-13,0.9992870376530627,0.40401403774682904,1.5945600375592963
11.375,inner_field_peaks,2.9647948033872286e-10,2.935107220443623e-10,5.785256256187525e-13,3.520674290698665e-13,1.0114650237247114,0.41613818940165515,1.6067918580477676
11.625,inner_field_peaks,2.9604073140088826e-10,2.931817929867762e-10,5.792702870983666e-13,2.9728725666283474e-13,0.9751418684587287,0.3835718662050742,1.5667118707123833
11.875,inner_field_peaks,2.956504109159355e-10,2.9269921964548887e-10,5.705154992932559e-13,3.0693600826473184e-13,1.0082675567161026,0.42402497521030547,1.5925101382218996
12.125,inner_field_peaks,2.9525255807611223e-10,2.9217786197263835e-10,5.716503969531848e-13,3.5051770653251216e-13,1.0523371218870148,0.4609495357959412,1.6437247079780886
12.375,inner_field_peaks,2.9469122128990844e-10,2.919370008920155e-10,5.191921714207145e-13,2.5504589106495867e-13,0.9434297089705668,0.41111757318163245,1.4757418447595012
12.625,inner_field_peaks,2.943700224022904e-10,2.9165821936604675e-10,5.160994984335814e-13,3.0506925056350246e-13,0.9297879696783751,0.39669253118322506,1.4628834081735251
12.875,inner_field_peaks,2.941786249935189e-10,2.9124087164104017e-10,5.865143626003777e-13,2.549346799074178e-13,1.0087022937150136,0.404731714969912,1.6126728724601154
13.125,inner_field_peaks,2.937577610014962e-10,2.9080304236284816e-10,4.577249066510089e-13,2.065306077555133e-13,1.0160549266060581,0.544461938548049,1.487647914664067
13.375,inner_field_peaks,2.9341322300858927e-10,2.9036636520044446e-10,4.32934244527586e-13,2.2470694645678479e-13,1.0493149941941393,0.6028114545955443,1.4958185337927343
13.625,inner_field_peaks,2.929903846105684e-10,2.9003588973436677e-10,4.656643680966189e-13,1.904633179606356e-13,1.0186652689456954,0.53612007653509,1.5012104613563009
13.875,inner_field_peaks,2.927300789344693e-10,2.8961652627485284e-10,5.00654506274058e-13,1.3967495559940683e-13,1.0750604254750273,0.5451545807952177,1.604966270154837
14.125,inner_field_peaks,2.9222807731511076e-10,2.891908263122519e-10,5.505573896209098e-13,2.325445633866948e-13,1.050258419877892,0.47877093355900635,1.6217459061967774
14.375,inner_field_peaks,2.9181353818999285e-10,2.8892302519606714e-10,4.575902264239255e-13,2.5679049661071195e-13,1.0004439736030601,0.524876991233084,1.4760109559730363
14.625,inner_field_peaks,2.9122576520154213e-10,2.8870437678479525e-10,4.22108620779151e-13,1.7742326875586017e-13,0.873346100542971,0.4343490269523232,1.312343174133619
14.875,inner_field_peaks,2.9082483037842287e-10,2.883247528937799e-10,4.524239515031434e-13,1.4773448880366735e-13,0.8671047003598664,0.3901531852276928,1.34405621549204
15.125,inner_field_peaks,2.904492530700843e-10,2.8782428939046113e-10,4.173719433206714e-13,2.0309110353453e-13,0.9120021403274059,0.47796176523870426,1.3460425154161075
15.375,inner_field_peaks,2.90108430898031e-10,2.874676405393556e-10,4.5207059151258126e-13,1.8991978644861314e-13,0.9186391740373612,0.44645758342899766,1.3908207646457247
15.625,inner_field_peaks,2.898602715236741e-10,2.8703875360032035e-10,4.30586788550318e-13,2.3275798882067055e-13,0.982974559345573,0.5332633070883529,1.4326858116027932
15.875,inner_field_peaks,2.893720197254665e-10,2.866739053869798e-10,5.426047017261832e-13,2.4135801890091483e-13,0.9411789101782864,0.37387768033278823,1.5084801400237844
16.125,inner_field_peaks,2.8918961200307584e-10,2.8632400752779654e-10,5.305197982189306e-13,2.633015352881009e-13,1.0008257777689433,0.4462274686243604,1.5554240869135263
16.375,inner_field_peaks,2.8855544916736747e-10,2.860886876773935e-10,4.1677667710870953e-13,3.465019878989337e-13,0.8622366406726201,0.39357852518025493,1.3308947561649853
16.625,inner_field_peaks,2.882421476362437e-10,2.85707950591613e-10,5.281309343761968e-13,2.966642632717891e-13,0.8869886327570242,0.33193755594298324,1.4420397095710653
16.875,inner_field_peaks,2.8795975728879805e-10,2.8523033640393643e-10,5.235906622865676e-13,1.660720375821264e-13,0.9569181592929521,0.3980879917635514,1.5157483268223528
17.125,inner_field_peaks,2.87468114947842e-10,2.846762329093455e-10,4.156056612736587e-13,2.1588223824187697e-13,0.9807218572354781,0.5435216165300351,1.4179220979409213
17.375,inner_field_peaks,2.871495069163811e-10,2.8453094634695684e-10,4.4445727418716575e-13,2.2188759461982747e-13,0.9203078269845344,0.4527404050739865,1.3878752488950823
17.625,inner_field_peaks,2.867652015351375e-10,2.843050031194306e-10,4.960211865345405e-13,2.256224412012831e-13,0.8653377143255758,0.3426819993853161,1.3879934292658356
17.875,inner_field_peaks,2.8634729848336597e-10,2.83777007873997e-10,5.5521409725494e-13,2.876576337050557e-13,0.9057430792667409,0.31986545688095214,1.4916207016525296
18.125,inner_field_peaks,2.860681967617625e-10,2.835768151164623e-10,7.025275374957009e-13,2.4053813008779764e-13,0.8785561838957179,0.12748761865618505,1.6296247491352507
18.375,inner_field_peaks,2.857778510106608e-10,2.8321817407071223e-10,5.069776941783293e-13,2.494882480979328e-13,0.9037827280496069,0.3679920493052124,1.4395734067940016
18.625,inner_field_peaks,2.8545385716557465e-10,2.827274246395545e-10,4.629172496932985e-13,2.0169960160001112e-13,0.964332529642653,0.4733124967477488,1.4553525625375572
18.875,inner_field_peaks,2.8484396352723703e-10,2.823665794066448e-10,5.409167002264864e-13,1.8241830037090382e-13,0.8773644975259343,0.29611777257266253,1.458611222479206
19.125,inner_field_peaks,2.8463864188833056e-10,2.8198641971625074e-10,5.613917835722948e-13,1.2177022777860825e-13,0.9405496104204714,0.3228511340418456,1.558248086799097
19.375,inner_field_peaks,2.843682429610293e-10,2.8156078555826646e-10,5.813827225832742e-13,1.2326658500207706e-13,0.9971052599517138,0.3558563455750798,1.6383541743283478
19.625,inner_field_peaks,2.8390623168995854e-10,2.810993111565682e-10,5.728048166106771e-13,2.1373146818333292e-13,0.9985511959603954,0.38356448831533413,1.6135379036054567
19.875,inner_field_peaks,2.8350063410150193e-10,2.8083050598498256e-10,5.077070585825485e-13,2.0603107409663107e-13,0.9507970322362835,0.40725203115441944,1.4943420333181476
20.125,inner_field_peaks,2.831514225095709e-10,2.803296226428596e-10,5.61507032582011e-13,2.9386970662725875e-13,1.0066006724898546,0.4066639843097209,1.6065373606699886
20.375,inner_field_peaks,2.828257894340341e-10,2.8016731876585467e-10,5.098738913482557e-13,3.1775545505496893e-13,0.9488867866138229,0.39793326478629093,1.4998403084413547
20.625,inner_field_peaks,2.8229968607132937e-10,2.798128751719025e-10,5.277945576525714e-13,2.9755709818910064e-13,0.8887406978321133,0.3222482293021728,1.455233166362054
20.875,inner_field_peaks,2.821203819996085e-10,2.7950034002381415e-10,5.425165771719719e-13,2.051723037631614e-13,0.9374020709853603,0.35197007728247953,1.5228340646882412
21.125,inner_field_peaks,2.8165318741123296e-10,2.7913289306311257e-10,5.021389654822604e-13,2.3861992675848264e-13,0.9029012383540813,0.3643651575933317,1.441437319114831
21.375,inner_field_peaks,2.8127541126570365e-10,2.7899586752134975e-10,5.058437563541734e-13,3.211901668889501e-13,0.8170528705696567,0.2670809589099585,1.3670247822293549
21.625,inner_field_peaks,2.8092861531845033e-10,2.785780960788115e-10,5.663408115458162e-13,2.195802999365323e-13,0.8437559423099206,0.2312874839975004,1.4562244006223408
21.875,inner_field_peaks,2.806833926757356e-10,2.7799343998220353e-10,4.848296012279614e-13,2.964643407856461e-13,0.9676317159513781,0.440654954322881,1.4946084775798751
22.125,inner_field_peaks,2.8034949804457617e-10,2.777609709964428e-10,5.366087462172717e-13,3.452249434128922e-13,0.9319261229708609,0.34488438988820547,1.5189678560535163
22.375,inner_field_peaks,2.799876130452236e-10,2.7746438664668373e-10,5.117786464637824e-13,3.588494667478012e-13,0.9093874817718062,0.3413219666259567,1.4774529969176557
22.625,inner_field_peaks,2.795058882089934e-10,2.7714897134287373e-10,5.126986165866227e-13,3.259031860121935e-13,0.8504151592912956,0.2891799707620864,1.4116503478205047
22.875,inner_field_peaks,2.7911306032739743e-10,2.768731320322652e-10,4.909954325815615e-13,2.6436764396447966e-13,0.8090089055196703,0.2774794076860979,1.3405384033532426
23.125,inner_field_peaks,2.78786763721976e-10,2.766308816984854e-10,4.830936903726069e-13,3.3421326044907586e-13,0.7793352680849353,0.24293361075396525,1.3157369254159053
23.375,inner_field_peaks,2.785208075425437e-10,2.7626336572318585e-10,5.2441094067598e-13,2.9377675270201337e-13,0.8171339741150474,0.24724914041911852,1.3870188078109764
23.625,inner_field_peaks,2.782459515562069e-10,2.759424834199736e-10,5.964158159732108e-13,2.7929344819996283e-13,0.834763863717014,0.18760337452183637,1.4819243529121917
23.875,inner_field_peaks,2.7789881882841546e-10,2.757523877923685e-10,4.783050481627031e-13,3.6829296792676146e-13,0.7783907342493013,0.23303204950443104,1.3237494189941714
24.125,inner_field_peaks,2.7755404597187675e-10,2.752433969737253e-10,5.307734050815447e-13,4.330923354761418e-13,0.8394929809604212,0.22290196681380522,1.4560839951070372
24.375,inner_field_peaks,2.771290138191356e-10,2.747437308832613e-10,5.486726229888898e-13,3.7467485474210597e-13,0.8681846636521717,0.25606209448012635,1.480307232824217
24.625,inner_field_peaks,2.7666530781168736e-10,2.7436312754670163e-10,4.560646250663283e-13,3.5243615142839164e-13,0.8390997309191572,0.31588660548063097,1.3623128563576836
24.875,inner_field_peaks,2.765755701094509e-10,2.7426348384217225e-10,5.111439316884308e-13,3.0680949371681346e-13,0.8430164434902077,0.2808928280192981,1.4051400589611172
25.125,inner_field_peaks,2.7616582576015127e-10,2.7383155277087044e-10,4.4678556076374186e-13,3.3065640408191324e-13,0.8524485091877088,0.3443269652474058,1.3605700531280118
25.375,inner_field_peaks,2.758147078405754e-10,2.734875932433437e-10,4.132004167563065e-13,3.58138373070663e-13,0.8509031688179958,0.3577447242525565,1.344061613383435
25.625,inner_field_peaks,2.7556481146508736e-10,2.732459514685188e-10,4.3835444996544293e-13,3.511514335778392e-13,0.8486347131974714,0.3385432513176103,1.3587261750773325
25.875,inner_field_peaks,2.7523146052451055e-10,2.729375127915667e-10,4.846387771774043e-13,3.855487087411194e-13,0.8404662699097898,0.2770393122217024,1.403893227597877
26.125,inner_field_peaks,2.7470669251402694e-10,2.7272655763547793e-10,5.339604498711447e-13,4.337944661499208e-13,0.7260513591769824,0.10110120869585822,1.3510015096581067
26.375,inner_field_peaks,2.743383427460846e-10,2.723530892848537e-10,5.530761304640628e-13,3.575117535125337e-13,0.7289263604256302,0.11163919349137962,1.3462135273598808
26.625,inner_field_peaks,2.740160915195969e-10,2.721314672271546e-10,5.262744114525117e-13,3.742938544177629e-13,0.6925418481168011,0.09555825473198465,1.2895254415016175
26.875,inner_field_peaks,2.737333712128234e-10,2.71869126957908e-10,4.361784525044981e-13,3.9556169070131796e-13,0.6857138490770964,0.15304342666167303,1.21838427149252
27.125,inner_field_peaks,2.733146125672861e-10,2.713791925945021e-10,5.131012865402764e-13,4.496323329008882e-13,0.7131792066593423,0.09381083050851056,1.332547582810174
27.375,inner_field_peaks,2.730285760823309e-10,2.7095457559934244e-10,4.046472705977561e-13,3.3583207197976444e-13,0.765442133022054,0.2854356922566927,1.2454485737874152
27.625,inner_field_peaks,2.7262557897997523e-10,2.706928416153139e-10,4.3496354894404596e-13,3.063224431186422e-13,0.7139964814466548,0.2188905219377914,1.2091024409555184
27.875,inner_field_peaks,2.7234808893648305e-10,2.7048171860395295e-10,4.425640342011853e-13,3.693312389758517e-13,0.6900171819977485,0.16328674321245729,1.2167476207830399
28.125,inner_field_peaks,2.72038540809744e-10,2.703529096780746e-10,4.713086380798055e-13,3.851511034562936e-13,0.6234928759141445,0.06618824025350105,1.1807975115747877
28.375,inner_field_peaks,2.717721304179577e-10,2.699897155413483e-10,4.67353072477322e-13,4.161869525233629e-13,0.660178804602074,0.08971452186062617,1.230643087343522
28.625,inner_field_peaks,2.7165372196524167e-10,2.6965582238143026e-10,4.566039646536353e-13,3.4219418089144726e-13,0.7409072669624539,0.21216292613613405,1.2696516077887738
28.875,inner_field_peaks,2.714030297818895e-10,2.6917333597713665e-10,4.4210520991557377e-13,3.4126451216181453e-13,0.8283486908756243,0.3115398090631275,1.345157572688121
29.125,inner_field_peaks,2.709961677282991e-10,2.6898984595605086e-10,5.23676592001434e-13,3.9631941457148703e-13,0.7458726797352933,0.13650445244591516,1.3552409070246711
29.375,inner_field_peaks,2.7073516548625777e-10,2.688527851044937e-10,4.3801913521944376e-13,3.0586585577061604e-13,0.7001528293755443,0.19896168010361928,1.2013439786474696
29.625,inner_field_peaks,2.7030615603293616e-10,2.686666790823972e-10,4.803678569435058e-13,4.543304995776324e-13,0.6102271246060109,0.0059445953815983645,1.2145096538304236
29.875,inner_field_peaks,2.7014495665699704e-10,2.6817622483577e-10,4.805979312785096e-13,4.0818225836880307e-13,0.7341187021454587,0.15365210312332972,1.3145853011675879
30.125,inner_field_peaks,2.699676760772384e-10,2.678454912336961e-10,5.602453902472065e-13,3.6987696535583364e-13,0.7923168068902253,0.15461716641147621,1.4300164473689745
30.375,inner_field_peaks,2.696311463189298e-10,2.676052924792149e-10,4.038797097237615e-13,2.7813065122558725e-13,0.7570305583071368,0.29384898516035707,1.2202121314539165
30.625,inner_field_peaks,2.6921072864805703e-10,2.674043595534921e-10,5.377521703259388e-13,2.728164130887846e-13,0.6755196877048508,0.07351481454403608,1.2775245608656656
30.875,inner_field_peaks,2.6892728729923394e-10,2.6708575874448907e-10,5.988183378107286e-13,2.774120992028492e-13,0.6894896094054248,0.018048497552679548,1.36093072125817
31.125,inner_field_peaks,2.6851140372694793e-10,2.6666161709406024e-10,5.479982728727858e-13,2.1119761091556064e-13,0.6936831228452345,0.07435165794771265,1.3130145877427564
31.375,inner_field_peaks,2.683320477605294e-10,2.6637925429895404e-10,4.656954150226267e-13,2.2691023038375666e-13,0.7330876673240283,0.2098048506891311,1.2563704839589254
